,N,xm,nr,ni,taus_out,taua_out,qs_tm,qs_pm,m0,p1,p2,p3,Rf,xm_m0,N_m0,N_xm
236,512,0.73,1.8,0.023,0.0988903916080779,0.0251613782256835,6.4651440000000004,6.4314515599035325,0.4276617582653992,9.219270399700157,-1.2103548188464486,-0.5563569940973687,1.1369663805711991,0.3121930835337414,10.94814101159422,373.76
237,512,0.73,2.0,0.023,0.1436530046487852,0.0237873913791095,8.742064000000001,8.903527168534927,0.5001322305708222,8.240549475468272,-1.2585731857815903,-0.5732619149763667,1.0802382028466695,0.3650965283167002,12.80338510261305,373.76
238,512,0.74,1.64,0.03,0.0702797698755772,0.0350543908806804,4.576225,4.578643176205928,0.3606952986005373,11.013758891505018,-1.3721996529725327,-0.6084427497423837,1.0677718692951759,0.2669145209643976,9.233799644173756,378.88
239,512,0.78,1.94,0.04,0.1699628381470066,0.0472416662283775,8.679156,8.84054694145322,0.4799295468170588,12.226566154688044,-1.877947992116171,-0.7175517917034341,0.8467600659680021,0.3743450465173059,12.286196398516706,399.36
240,512,0.81,1.85,0.02,0.1674186165431506,0.0258385903772496,8.429256,8.464981513816285,0.4468756592226207,11.170529589740186,-2.1796330094275818,-0.7048374368721356,1.1754104229508586,0.3619692839703228,11.44001687609909,414.72
241,512,0.82,1.54,0.042,0.0763743621246882,0.0580282450297563,4.1180666666666665,4.068342083188713,0.3147321741928994,14.044404894810954,-0.5272611116832355,-0.4898797135948187,0.9043788839573073,0.25808038283817747,8.057143659338225,419.84
242,512,0.82,1.54,0.046,0.0763501192422994,0.0634684792124193,4.065864,4.029343920542876,0.31492735914988984,16.325931049300017,-2.28231529535878,-0.7550764689192201,0.8439152696294222,0.2582404345029097,8.062140394237181,419.84
243,512,0.83,1.9,0.08,0.2012603304107435,0.1054112100470576,8.243775,8.4120328680869,0.46709949335964146,22.241744003148316,-1.7553336693936479,-0.9523763522914256,0.44491843967351447,0.3876925794885024,11.957747030006821,424.96
244,512,0.832,1.3,0.023,0.0257953167326604,0.033519576927219,1.487328,1.5268561429078202,0.18755224681131422,11.962073176651833,-2.173318236955123,-0.6182075344959195,1.3560024070065395,0.1560434693470134,4.801337518369644,425.984
245,512,0.832,1.3,0.023,0.0257953167326604,0.033519576927219,1.487328,1.5268561429078202,0.18755224681131422,11.962073176651833,-2.173318236955123,-0.6182075344959195,1.3560024070065395,0.1560434693470134,4.801337518369644,425.984
246,512,0.832,1.3,0.09,0.0272054589020813,0.1279301857857205,1.3601480000000001,1.2901502081939555,0.1954102188797921,21.179102193006322,-2.53355227450931,-0.8436415264476332,0.30342494581220536,0.16258130210798702,5.002501603322678,425.984
247,512,0.832,1.68,0.023,0.1246417979938311,0.0319441553274492,6.400803999999999,6.32125567397238,0.37812607192253905,13.51845871213759,-2.4412100753525956,-0.7288087018288696,1.1782372167817674,0.3146008918395525,9.680027441217,425.984
248,512,0.832,1.68,0.023,0.1246417979938311,0.0319441553274492,6.400803999999999,6.32125567397238,0.37812607192253905,13.51845871213759,-2.4412100753525956,-0.7288087018288696,1.1782372167817674,0.3146008918395525,9.680027441217,425.984
249,512,0.832,1.8,0.023,0.1672756117171929,0.031362645354711,8.053547826086955,8.039357505456454,0.4276617582653992,13.50065889900078,-2.531047965662434,-0.7560040502285839,1.1369663805711991,0.3558145828768121,10.94814101159422,425.984
250,512,0.832,2.0,0.023,0.2465021905448682,0.030721576159668,10.487760000000002,10.89443733209535,0.5001322305708222,9.978358061210114,-2.604701752097621,-0.7444395074511373,1.0802382028466695,0.4161100158349241,12.80338510261305,425.984
251,512,0.84,1.82,0.064,0.1797259499116143,0.0873487189565698,7.700068181818182,7.731610847332922,0.43663639842722024,20.771330815427362,-3.1299309220282874,-0.9617385797008854,0.5859565337105808,0.366774574678865,11.17789179973684,430.08
252,64,0.168,1.68,0.023,0.0001318004194681,0.0029517492108085,0.03570872,-0.2234728158814732,0.37812607192253905,0.027438436050659754,5.97281512676878e-06,-3.0440875846992656e-05,1.1782372167817674,0.06352518008298656,1.210003430152125,10.752
253,64,0.235,1.66,0.002,0.0004831586960914,0.0003716437802592,0.09137652173913043,-0.1437213087239448,0.3691665241415702,0.06238696819964769,4.260710282929982e-06,-7.814112327864738e-05,1.6035162386856787,0.086754133173269,1.1813328772530247,15.04
254,64,0.336,1.66,0.002,0.002038984300126,0.0005527844627207,0.25496199999999997,0.0390685243872209,0.3691665241415702,0.15619898182370273,-3.96951040730815e-05,-0.0002617442199287334,1.6035162386856787,0.1240399521115676,1.1813328772530247,21.504
255,64,0.336,1.68,0.023,0.0021415219466069,0.0062679214018898,0.2672328,0.0467199673785138,0.37812607192253905,0.1325917039266749,-2.943919131860129e-05,-0.0002359079491303952,1.1782372167817674,0.12705036016597313,1.210003430152125,21.504
256,64,0.43,1.68,0.023,0.0057990951641964,0.0084000496282192,0.5316684,0.3463936827675663,0.37812607192253905,0.25586730848684797,-7.846859053835709e-05,-0.0006433933007278914,1.1782372167817674,0.1625942109266918,1.210003430152125,27.52
257,64,0.437,1.66,0.002,0.0058916529199337,0.0007550323900922,0.5303517391304348,0.3509838176832194,0.3691665241415702,0.2717718952799701,8.943531262489983e-05,-0.0006950607974826577,1.6035162386856787,0.16132577104986617,1.1813328772530247,27.968
258,64,0.448,1.71,0.045,0.0073634812659113,0.0169650400288631,0.6335408695652174,0.4606834577710865,0.3915593833365561,0.3839478519355901,-0.00015379495006306865,-0.0008647869681412975,0.8203925604562989,0.17541860373477713,1.2529900266769796,28.672
259,64,0.48,1.68,0.023,0.0090548410687295,0.0096459413188398,0.7143664,0.5568206614785104,0.37812607192253905,0.35866924027395286,-0.00012124209613693492,-0.0010400781894232768,1.1782372167817674,0.18150051452281873,1.210003430152125,30.72
260,64,0.523,1.69,0.017,0.0131424266886709,0.0079355742581015,0.9266386956521739,0.7997795746566921,0.3823399122897887,0.46351018678862443,-0.00030992989320693725,-0.0014410413593400806,1.2902242516874698,0.1999637741275595,1.223487719327324,33.472
261,64,0.53,1.68,0.023,0.0135341057155818,0.0109799579354682,0.9320995999999999,0.8064113657398494,0.37812607192253905,0.44369793408383107,-0.00015205788901114133,-0.0015593020260086705,1.1782372167817674,0.2004068181189457,1.210003430152125,33.92
262,64,0.58,1.68,0.023,0.0195103569608591,0.0124091590449715,1.18072,1.0980928960070366,0.37812607192253905,0.4959055313431374,-0.00023023052209294754,-0.002134562188158403,1.1782372167817674,0.21931312171507264,1.210003430152125,37.12
263,64,0.64,1.3,0.023,0.0063747846622619,0.01624442892481,0.3082292,0.1086064514211916,0.18755224681131422,0.33971614981875065,-0.00012318218653242438,-0.0024862232138497336,1.3560024070065395,0.1200334379592411,0.6001671897962055,40.96
264,64,0.64,1.68,0.023,0.029067945156157,0.0142572198469195,1.527412,1.48554366133118,0.37812607192253905,0.6215655548782276,-0.00032893956288188985,-0.003365786804096159,1.1782372167817674,0.242000686030425,1.210003430152125,40.96
265,64,0.64,1.71,0.045,0.0313084380196151,0.0274651312510068,1.6111608695652173,1.5825655890818142,0.3915593833365561,0.9034010530139239,-0.00039246907652172765,-0.004112699927410138,0.8203925604562989,0.2505980053353959,1.2529900266769796,40.96
266,64,0.73,1.68,0.023,0.0493592408412053,0.0173166540318988,2.114412,2.2024733625422472,0.37812607192253905,1.0363692883881974,-0.001042184602321276,-0.00664831144596503,1.1782372167817674,0.2760320325034535,1.210003430152125,46.72
267,64,0.832,1.68,0.023,0.0827698047186438,0.0212128799560951,2.8506839999999998,3.180203354423891,0.37812607192253905,1.6728963529221135,-0.0023186270668221418,-0.013195188972851305,1.1782372167817674,0.3146008918395525,1.210003430152125,53.248
268,64,0.832,1.71,0.045,0.0890932515413399,0.0410062931296382,2.9402521739130436,3.3256950620098182,0.3915593833365561,2.177705431303133,-0.002774121324519277,-0.015580134341089506,0.8203925604562989,0.32577740693601465,1.2529900266769796,53.248
269,64,0.96,1.68,0.023,0.1424001377316708,0.0267582372643517,3.8067480000000002,4.58745379141408,0.37812607192253905,2.6851953226433882,-0.006230949676091724,-0.02745205781228351,1.1782372167817674,0.36300102904563747,1.210003430152125,61.44
270,64,0.96,1.68,0.023,0.1424001377316708,0.0267582372643517,3.8067480000000002,4.58745379141408,0.37812607192253905,2.6851953226433882,-0.006230949676091724,-0.02745205781228351,1.1782372167817674,0.36300102904563747,1.210003430152125,61.44
